,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
8338,,,1964-12-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8339,,,1964-12-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.3,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8340,,,1964-12-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.25,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8341,,,1964-12-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.80,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8342,,,1964-12-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.61,",,0,0800",6.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8343,,,1964-12-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344,,,1964-12-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,,,1964-12-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.03,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8346,,,1964-12-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8347,,,1964-12-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348,,,1964-12-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.27,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8349,,,1964-12-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.08,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,,,1964-12-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8351,,,1964-12-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8352,,,1964-12-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,,,1964-12-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8354,,,1964-12-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.04,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8355,,,1964-12-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8356,,,1964-12-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.07,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357,,,1964-12-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.13,",,0,0800",2.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,,,1964-12-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,,,1964-12-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,,,1964-12-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361,,,1964-12-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.05,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362,,,1964-12-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363,,,1964-12-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.70,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364,,,1964-12-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.13,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,,,1964-12-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366,,,1964-12-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367,,,1964-12-31,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368,,,1965-01-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369,,,1965-01-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8370,,,1965-01-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.23,",,0,0800",4.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8371,,,1965-01-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8372,,,1965-01-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373,,,1965-01-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,,,1965-01-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375,,,1965-01-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8376,,,1965-01-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.28,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,,,1965-01-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8378,,,1965-01-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.16,",,0,0800",2.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8379,,,1965-01-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380,,,1965-01-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381,,,1965-01-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.3,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8382,,,1965-01-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383,,,1965-01-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.13,",,0,0800",1.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8384,,,1965-01-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.20,",,0,0800",2.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385,,,1965-01-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386,,,1965-01-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8387,,,1965-01-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388,,,1965-01-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.06,",,0,0800",1.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389,,,1965-01-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8390,,,1965-01-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8391,,,1965-01-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.88,",,0,0800",7.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8392,,,1965-01-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.25,",,0,0800",1.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393,,,1965-01-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8394,,,1965-01-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.21,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,,,1965-01-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8396,,,1965-01-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8397,,,1965-01-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8398,,,1965-01-31,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8399,,,1965-02-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,,,1965-02-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.16,",,0,0800",2.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401,,,1965-02-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8402,,,1965-02-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8403,,,1965-02-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8404,,,1965-02-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.04,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,,,1965-02-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8406,,,1965-02-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.16,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8407,,,1965-02-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8408,,,1965-02-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8409,,,1965-02-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.29,",,0,0800",1.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8410,,,1965-02-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411,,,1965-02-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.05,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8412,,,1965-02-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,,,1965-02-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,,,1965-02-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,,,1965-02-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416,,,1965-02-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8417,,,1965-02-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8418,,,1965-02-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,,,1965-02-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,,,1965-02-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.18,",,0,0800",2.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8421,,,1965-02-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8422,,,1965-02-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,,,1965-02-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.05,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,,,1965-02-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.72,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8425,,,1965-02-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426,,,1965-02-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,,,1965-03-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,,,1965-03-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8429,,,1965-03-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8430,,,1965-03-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8431,,,1965-03-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,,,1965-03-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.17,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,,,1965-03-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434,,,1965-03-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,,,1965-03-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8436,,,1965-03-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,,,1965-03-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8438,,,1965-03-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8439,,,1965-03-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,,,1965-03-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8441,,,1965-03-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,,,1965-03-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8443,,,1965-03-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,,,1965-03-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.14,",,0,0800",0.2,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445,,,1965-03-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.11,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,,,1965-03-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8447,,,1965-03-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.18,",,0,0800",1.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8448,,,1965-03-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.05,",,0,0800",0.5,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8449,,,1965-03-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,,,1965-03-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.30,",,0,0800",2.2,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8451,,,1965-03-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8452,,,1965-03-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.07,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8453,,,1965-03-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.25,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454,,,1965-03-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455,,,1965-03-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.03,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,,,1965-03-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.32,",,0,0800",3.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8457,,,1965-03-31,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8458,,,1965-04-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8459,,,1965-04-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,,,1965-04-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8461,,,1965-04-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462,,,1965-04-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8463,,,1965-04-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,,,1965-04-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8465,,,1965-04-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,,,1965-04-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,,,1965-04-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,,,1965-04-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,,,1965-04-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.48,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8470,,,1965-04-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,,,1965-04-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.09,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8472,,,1965-04-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,",,0,0800",0.0,",,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
