,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
4976,,,2018-07-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.25,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",49,",,7",64,",,7,0800",,,,,,,,,,,,
4977,,,2018-07-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,76,",,7",50,",,7",71,",,7,0800",,,,,,,,,,,,
4978,,,2018-07-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",55,",,7",61,",,7,0800",,,,,,,,,,,,
4979,,,2018-07-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",55,",,7",65,",,7,0800",,,,,,,,,,,,
4980,,,2018-07-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,87,",,7",64,",,7",67,",,7,0800",,,,,,,,,,,,
4981,,,2018-07-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",49,",,7",56,",,7,0800",,,,,,,,,,,,
4982,,,2018-07-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",56,",,7",64,",,7,0800",,,,,,,,,,,,
4983,,,2018-07-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",58,",,7",64,",,7,0800",,,,,,,,,,,,
4984,,,2018-07-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",64,",,7",77,",,7,0800",,,,,,,,,,,,
4985,,,2018-07-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.23,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",63,",,7",67,",,7,0800",,,,,,,,,,,,
4986,,,2018-07-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.19,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,86,",,7",67,",,7",71,",,7,0800",,,,,,,,,,,,
4987,,,2018-07-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.67,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",62,",,7",64,",,7,0800",,,,,,,,,,,,
4988,,,2018-07-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,76,",,7",46,",,7",53,",,7,0800",,,,,,,,,,,,
4989,,,2018-07-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",52,",,7",56,",,7,0800",,,,,,,,,,,,
4990,,,2018-07-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",56,",,7",63,",,7,0800",,,,,,,,,,,,
4991,,,2018-07-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.24,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,76,",,7",60,",,7",64,",,7,0800",,,,,,,,,,,,
4992,,,2018-07-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.68,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,75,",,7",64,",,7",71,",,7,0800",,,,,,,,,,,,
4993,,,2018-07-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.31,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",71,",,7",71,",,7,0800",,,,,,,,,,,,
4994,,,2018-07-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.30,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,83,",,7",69,",,7",71,",,7,0800",,,,,,,,,,,,
4995,,,2018-07-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.64,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,80,",,7",69,",,7",69,",,7,0800",,,,,,,,,,,,
4996,,,2018-07-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.22,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",63,",,7",68,",,7,0800",,,,,,,,,,,,
4997,,,2018-07-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.34,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",63,",,7",71,",,7,0800",,,,,,,,,,,,
4998,,,2018-07-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",60,",,7",68,",,7,0800",,,,,,,,,,,,
4999,,,2018-07-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.69,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,77,",,7",55,",,7",61,",,7,0800",,,,,,,,,,,,
5000,,,2018-07-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",58,",,7",65,",,7,0800",,,,,,,,,,,,
5001,,,2018-08-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,83,",,7",60,",,7",65,",,7,0800",,,,,,,,,,,,
5002,,,2018-08-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.24,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,74,",,7",65,",,7",73,",,7,0800",,,,,,,,,,,,
5003,,,2018-08-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",69,",,7",70,",,7,0800",,,,,,,,,,,,
5004,,,2018-08-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.85,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,86,",,7",68,",,7",70,",,7,0800",,,,,,,,,,,,
5005,,,2018-08-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.90,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",61,",,7",69,",,7,0800",,,,,,,,,,,,
5006,,,2018-08-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",63,",,7",66,",,7,0800",,,,,,,,,,,,
5007,,,2018-08-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,88,",,7",66,",,7",71,",,7,0800",,,,,,,,,,,,
5008,,,2018-08-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,88,",,7",65,",,7",67,",,7,0800",,,,,,,,,,,,
5009,,,2018-08-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.14,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,85,",,7",67,",,7",69,",,7,0800",,,,,,,,,,,,
5010,,,2018-08-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",60,",,7",63,",,7,0800",,,,,,,,,,,,
5011,,,2018-08-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",60,",,7",67,",,7,0800",,,,,,,,,,,,
5012,,,2018-08-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",2.70,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,69,",,7",63,",,7",67,",,7,0800",,,,,,,,,,,,
5013,,,2018-08-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,68,",,7",65,",,7",65,",,7,0800",,,,,,,,,,,,
5014,,,2018-08-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.64,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,69,",,7",65,",,7",67,",,7,0800",,,,,,,,,,,,
5015,,,2018-08-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.21,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",64,",,7",66,",,7,0800",,,,,,,,,,,,
5016,,,2018-08-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,84,",,7",65,",,7",69,",,7,0800",,,,,,,,,,,,
5017,,,2018-08-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,83,",,7",64,",,7",65,",,7,0800",,,,,,,,,,,,
5018,,,2018-08-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.57,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",65,",,7",71,",,7,0800",,,,,,,,,,,,
5019,,,2018-08-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,77,",,7",61,",,7",66,",,7,0800",,,,,,,,,,,,
5020,,,2018-08-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.26,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,73,",,7",59,",,7",60,",,7,0800",,,,,,,,,,,,
5021,,,2018-08-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,74,",,7",51,",,7",58,",,7,0800",,,,,,,,,,,,
5022,,,2018-08-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.09,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,71,",,7",58,",,7",63,",,7,0800",,,,,,,,,,,,
5023,,,2018-08-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.70,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,76,",,7",56,",,7",57,",,7,0800",,,,,,,,,,,,
5024,,,2018-08-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,72,",,7",49,",,7",51,",,7,0800",,,,,,,,,,,,
5025,,,2018-08-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",51,",,7",66,",,7,0800",,,,,,,,,,,,
5026,,,2018-08-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,78,",,7",55,",,7",64,",,7,0800",,,,,,,,,,,,
5027,,,2018-08-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",64,",,7",65,",,7,0800",,,,,,,,,,,,
5028,,,2018-08-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,82,",,7",65,",,7",72,",,7,0800",,,,,,,,,,,,
5029,,,2018-08-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,88,",,7",70,",,7",73,",,7,0800",,,,,,,,,,,,
5030,,,2018-08-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,88,",,7",68,",,7",70,",,7,0800",,,,,,,,,,,,
5031,,,2018-08-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",56,",,7",59,",,7,0800",,,,,,,,,,,,
5032,,,2018-09-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,71,",,7",55,",,7",61,",,7,0800",,,,,,,,,,,,
5033,,,2018-09-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,75,",,7",55,",,7",72,",,7,0800",,,,,,,,,,,,
5034,,,2018-09-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,81,",,7",68,",,7",81,",,7,0800",,,,,,,,,,,,
5035,,,2018-09-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,88,",,7",67,",,7",69,",,7,0800",,,,,,,,,,,,
5036,,,2018-09-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,84,",,7",63,",,7",65,",,7,0800",,,,,,,,,,,,
5037,,,2018-09-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,86,",,7",65,",,7",72,",,7,0800",,,,,,,,,,,,
5038,,,2018-09-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.07,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,87,",,7",61,",,7",61,",,7,0800",,,,,,,,,,,,
5039,,,2018-09-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,67,",,7",56,",,7",58,",,7,0800",,,,,,,,,,,,
5040,,,2018-09-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,64,",,7",46,",,7",52,",,7,0800",,,,,,,,,,,,
5041,,,2018-09-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,59,",,7",49,",,7",50,",,7,0800",,,,,,,,,,,,
5042,,,2018-09-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.34,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,59,",,7",50,",,7",58,",,7,0800",,,,,,,,,,,,
5043,,,2018-09-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.09,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,74,",,7",58,",,7",65,",,7,0800",,,,,,,,,,,,
5044,,,2018-09-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.33,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,65,",,7",61,",,7",61,",,7,0800",,,,,,,,,,,,
5045,,,2018-09-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,69,",,7",53,",,7",57,",,7,0800",,,,,,,,,,,,
5046,,,2018-09-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,77,",,7",57,",,7",63,",,7,0800",,,,,,,,,,,,
5047,,,2018-09-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",57,",,7",69,",,7,0800",,,,,,,,,,,,
5048,,,2018-09-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,84,",,7",60,",,7",63,",,7,0800",,,,,,,,,,,,
5049,,,2018-09-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",2.78,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",61,",,7",67,",,7,0800",,,,,,,,,,,,
5050,,,2018-09-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",2.08,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,75,",,7",61,",,7",64,",,7,0800",,,,,,,,,,,,
5051,,,2018-09-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,64,",,7",54,",,7",55,",,7,0800",,,,,,,,,,,,
5052,,,2018-09-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,64,",,7",55,",,7",55,",,7,0800",,,,,,,,,,,,
5053,,,2018-09-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.05,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,65,",,7",55,",,7",60,",,7,0800",,,,,,,,,,,,
5054,,,2018-09-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,64,",,7",40,",,7",58,",,7,0800",,,,,,,,,,,,
5055,,,2018-09-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,62,",,7",44,",,7",49,",,7,0800",,,,,,,,,,,,
5056,,,2018-09-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,54,",,7",44,",,7",48,",,7,0800",,,,,,,,,,,,
5057,,,2018-09-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.68,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,68,",,7",48,",,7",68,",,7,0800",,,,,,,,,,,,
5058,,,2018-09-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.87,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,76,",,7",53,",,7",53,",,7,0800",,,,,,,,,,,,
5059,,,2018-09-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.19,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,68,",,7",51,",,7",51,",,7,0800",,,,,,,,,,,,
5060,,,2018-09-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.02,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,58,",,7",46,",,7",52,",,7,0800",,,,,,,,,,,,
5061,,,2018-09-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,65,",,7",38,",,7",51,",,7,0800",,,,,,,,,,,,
5062,,,2018-10-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,62,",,7",43,",,7",56,",,7,0800",,,,,,,,,,,,
5063,,,2018-10-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.17,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,59,",,7",50,",,7",50,",,7,0800",,,,,,,,,,,,
5064,,,2018-10-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.48,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,53,",,7",50,",,7",51,",,7,0800",,,,,,,,,,,,
5065,,,2018-10-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,63,",,7",51,",,7",57,",,7,0800",,,,,,,,,,,,
5066,,,2018-10-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,71,",,7",45,",,7",45,",,7,0800",,,,,,,,,,,,
5067,,,2018-10-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,61,",,7",43,",,7",52,",,7,0800",,,,,,,,,,,,
5068,,,2018-10-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,62,",,7",51,",,7",62,",,7,0800",,,,,,,,,,,,
5069,,,2018-10-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,71,",,7",48,",,7",48,",,7,0800",,,,,,,,,,,,
5070,,,2018-10-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,60,",,7",48,",,7",60,",,7,0800",,,,,,,,,,,,
5071,,,2018-10-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,72,",,7",60,",,7",64,",,7,0800",,,,,,,,,,,,
5072,,,2018-10-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,79,",,7",64,",,7",67,",,7,0800",,,,,,,,,,,,
5073,,,2018-10-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.91,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,67,",,7",54,",,7",54,",,7,0800",,,,,,,,,,,,
5074,,,2018-10-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.07,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,58,",,7",41,",,7",41,",,7,0800",,,,,,,,,,,,
5075,,,2018-10-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.14,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,46,",,7",31,",,7",45,",,7,0800",,,,,,,,,,,,
5076,,,2018-10-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,53,",,7",33,",,7",41,",,7,0800",,,,,,,,,,,,
5077,,,2018-10-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.30,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,60,",,7",37,",,7",37,",,7,0800",,,,,,,,,,,,
5078,,,2018-10-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,51,",,7",33,",,7",35,",,7,0800",,,,,,,,,,,,
5079,,,2018-10-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.05,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,55,",,7",29,",,7",29,",,7,0800",,,,,,,,,,,,
5080,,,2018-10-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,40,",,7",28,",,7",30,",,7,0800",,,,,,,,,,,,
5081,,,2018-10-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,55,",,7",30,",,7",51,",,7,0800",,,,,,,,,,,,
5082,,,2018-10-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,55,",,7",38,",,7",39,",,7,0800",,,,,,,,,,,,
5083,,,2018-10-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,40,",,7",22,",,7",23,",,7,0800",,,,,,,,,,,,
5084,,,2018-10-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,47,",,7",22,",,7",40,",,7,0800",,,,,,,,,,,,
5085,,,2018-10-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.33,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,51,",,7",38,",,7",38,",,7,0800",,,,,,,,,,,,
5086,,,2018-10-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.03,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,42,",,7",28,",,7",33,",,7,0800",,,,,,,,,,,,
5087,,,2018-10-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,42,",,7",27,",,7",27,",,7,0800",,,,,,,,,,,,
5088,,,2018-10-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0800",0.0,",,7,0800",0.0,",,7,0800",USC00190192,42,",,7",27,",,7",35,",,7,0800",,,,,,,,,,,,
