,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
3191,,,2005-04-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.82,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,57,",,0",45,",,0",45,",,0,1900",,,    1,",,0",,,,,,,,
3192,,,2005-04-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,64,",,0",42,",,0",50,",,0,1900",,,,,,,,,,,,
3193,,,2005-04-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.01,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,56,",,0",45,",,0",51,",,0,1900",    1,",,0",,,,,,,,,,
3194,,,2005-05-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,57,",,0",50,",,0",51,",,0,1900",    1,",,0",,,,,,,,,,
3195,,,2005-05-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.12,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,59,",,0",41,",,0",41,",,0,1900",,,,,,,,,,,,
3196,,,2005-05-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.05,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,58,",,0",39,",,0",41,",,0,1900",,,,,,,,,,,,
3197,,,2005-05-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,56,",,0",38,",,0",38,",,0,1900",,,,,,,,,,,,
3198,,,2005-05-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,57,",,0",33,",,0",34,",,0,1900",,,,,,,,,,,,
3199,,,2005-05-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,55,",,0",33,",,0",38,",,0,1900",,,,,,,,,,,,
3200,,,2005-05-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.63,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,45,",,0",38,",,0",43,",,0,1900",    1,",,0",,,,,,,,,,
3201,,,2005-05-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.45,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,48,",,0",40,",,0",45,",,0,1900",    1,",,0",,,,,,,,,,
3202,,,2005-05-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.25,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,55,",,0",45,",,0",46,",,0,1900",,,,,,,,,,,,
3203,,,2005-05-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,63,",,0",45,",,0",50,",,0,1900",,,,,,,,,,,,
3204,,,2005-05-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,68,",,0",43,",,0",46,",,0,1900",,,,,,,,,,,,
3205,,,2005-05-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,60,",,0",43,",,0",59,",,0,1900",,,,,,,,,,,,
3206,,,2005-05-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,63,",,0",30,",,0",46,",,0,1900",,,,,,,,,,,,
3207,,,2005-05-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,59,",,0",39,",,0",54,",,0,1900",,,,,,,,,,,,
3208,,,2005-05-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,55,",,0",46,",,0",56,",I,0,1900",,,,,,,,,,,,
3209,,,2005-05-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.13,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,52,",I,0",44,",,0",44,",,0,1900",,,,,,,,,,,,
3210,,,2005-05-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.16,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,53,",,0",44,",,0",48,",,0,1900",,,,,,,,,,,,
3211,,,2005-05-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,55,",,0",45,",,0",45,",,0,1900",    1,",,0",,,,,,,,,,
3212,,,2005-05-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,61,",,0",45,",,0",46,",,0,1900",,,,,,,,,,,,
3213,,,2005-05-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,63,",,0",40,",,0",45,",,0,1900",,,,,,,,,,,,
3214,,,2005-05-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,52,",,0",44,",,0",44,",,0,1900",    1,",,0",,,,,,,,,,
3215,,,2005-05-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.00,",,0,1900",0.0,",,0,",0.0,",,0,",USC00190593,55,",,0",45,",,0",45,",,0,1900",    1,",,0",,,,,,,,,,
3216,,,2005-05-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,50,",,0",45,",,0",46,",,0,1900",    1,",,0",,,,,,,,,,
3217,,,2005-05-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.30,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,46,",,0",45,",,0",45,",,0,1900",    1,",,0",,,,,,,,,,
3218,,,2005-05-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.80,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,48,",,0",43,",,0",43,",,0,1900",    1,",,0",,,,,,,,,,
3219,,,2005-05-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.14,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,52,",,0",43,",,0",46,",,0,1900",    1,",,0",,,,,,,,,,
3220,,,2005-05-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.44,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,61,",,0",45,",,0",52,",,0,1900",,,,,,,,,,,,
3221,,,2005-05-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,75,",,0",45,",,0",58,",,0,1900",,,,,,,,,,,,
3222,,,2005-05-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,64,",,0",52,",,0",57,",,0,1900",,,,,,,,,,,,
3223,,,2005-05-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,70,",,0",51,",,0",51,",,0,1900",,,    1,",,0",,,,,,,,
3224,,,2005-05-31,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.25,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,50,",,0",48,",,0",48,",,0,1900",,,,,,,,,,,,
3225,,,2005-06-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,60,",,0",45,",,0",45,",,0,1900",,,,,,,,,,,,
3226,,,2005-06-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,68,",,0",45,",,0",52,",,0,1900",,,,,,,,,,,,
3227,,,2005-06-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",52,",,0",53,",,0,1900",,,,,,,,,,,,
3228,,,2005-06-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",52,",,0",65,",,0,1900",,,,,,,,,,,,
3229,,,2005-06-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,82,",,0",56,",,0",75,",I,0,1900",,,,,,,,,,,,
3230,,,2005-06-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,65,",I,0",54,",,0",54,",I,0,1900",,,,,,,,,,,,
3231,,,2005-06-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,87,",,0",64,",I,0",64,",,0,1900",,,,,,,,,,,,
3232,,,2005-06-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,82,",,0",52,",,0",63,",,0,1900",,,    1,",,0",,,,,,,,
3233,,,2005-06-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.11,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,72,",,0",61,",,0",64,",,0,1900",    1,",,0",,,,,,,,,,
3234,,,2005-06-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",63,",,0",63,",,0,1900",,,,,,,,,,,,
3235,,,2005-06-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,86,",,0",58,",,0",77,",,0,1900",,,,,,,,,,,,
3236,,,2005-06-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,84,",,0",65,",,0",65,",I,0,1900",,,    1,",,0",,,,,,,,
3237,,,2005-06-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.38,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,86,",,0",73,",I,0",73,",,0,1900",,,,,,,,,,,,
3238,,,2005-06-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,75,",,0",72,",,0",73,",,0,1900",    1,",,0",,,,,,,,,,
3239,,,2005-06-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.09,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,50,",I,0",49,",,0",49,",,0,1900",,,,,,,,,,,,
3240,,,2005-06-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.04,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,58,",,0",49,",,0",49,",,0,1900",,,    1,",,0",,,,,,,,
3241,,,2005-06-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.52,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,65,",,0",49,",,0",52,",,0,1900",,,,,,,,,,,,
3242,,,2005-06-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,63,",,0",52,",,0",52,",,0,1900",,,,,,,,,,,,
3243,,,2005-06-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,62,",,0",50,",,0",60,",,0,1900",,,,,,,,,,,,
3244,,,2005-06-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,77,",,0",44,",,0",48,",I,0,1900",,,,,,,,,,,,
3245,,,2005-06-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,83,",,0",55,",I,0",55,",I,0,1900",,,,,,,,,,,,
3246,,,2005-06-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,69,",,0",63,",I,0",63,",,0,1900",,,,,,,,,,,,
3247,,,2005-06-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.19,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,68,",,0",50,",,0",51,",,0,1900",,,,,,,,,,,,
3248,,,2005-06-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",51,",,0",58,",,0,1900",,,,,,,,,,,,
3249,,,2005-06-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,92,",,0",58,",,0",75,",,0,1900",,,,,,,,,,,,
3250,,,2005-06-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,89,",,0",70,",,0",82,",I,0,1900",,,,,,,,,,,,
3251,,,2005-06-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.22,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",I,0",67,",,0",69,",,0,1900",,,    1,",,0",,,,,,,,
3252,,,2005-06-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",65,",,0",70,",,0,1900",,,,,,,,,,,,
3253,,,2005-06-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",70,",,0",71,",,0,1900",,,    1,",,0",,,,,,,,
3254,,,2005-06-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.05,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",69,",,0",71,",,0,1900",,,,,,,,,,,,
3255,,,2005-07-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.08,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",61,",,0",61,",,0,1900",,,,,,,,,,,,
3256,,,2005-07-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,79,",,0",61,",,0",73,",,0,1900",,,,,,,,,,,,
3257,,,2005-07-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,74,",,0",53,",,0",53,",,0,1900",,,,,,,,,,,,
3258,,,2005-07-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",53,",,0",53,",,0,1900",,,,,,,,,,,,
3259,,,2005-07-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",53,",,0",56,",,0,1900",,,,,,,,,,,,
3260,,,2005-07-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.08,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,72,",,0",54,",,0",70,",I,0,1900",,,,,,,,,,,,
3261,,,2005-07-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.39,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,64,",I,0",58,",,0",60,",,0,1900",,,,,,,,,,,,
3262,,,2005-07-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,60,",,0",60,",,0",60,",,0,1900",,,,,,,,,,,,
3263,,,2005-07-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.29,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,76,",,0",56,",,0",56,",,0,1900",,,    1,",,0",,,,,,,,
3264,,,2005-07-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.07,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,82,",,0",56,",,0",62,",,0,1900",,,,,,,,,,,,
3265,,,2005-07-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,88,",,0",62,",,0",71,",,0,1900",,,,,,,,,,,,
3266,,,2005-07-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,75,",,0",61,",,0",61,",,0,1900",,,,,,,,,,,,
3267,,,2005-07-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,76,",,0",58,",,0",58,",,0,1900",,,,,,,,,,,,
3268,,,2005-07-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,84,",,0",58,",,0",65,",,0,1900",,,,,,,,,,,,
3269,,,2005-07-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",65,",,0",72,",,0,1900",,,,,,,,,,,,
3270,,,2005-07-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",60,",,0",71,",,0,1900",,,,,,,,,,,,
3271,,,2005-07-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",67,",,0",67,",,0,1900",,,,,,,,,,,,
3272,,,2005-07-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",67,",,0",70,",,0,1900",,,,,,,,,,,,
3273,,,2005-07-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",70,",,0",73,",,0,1900",,,,,,,,,,,,
3274,,,2005-07-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,86,",,0",69,",,0",69,",,0,1900",,,,,,,,,,,,
3275,,,2005-07-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",65,",,0",65,",,0,1900",,,,,,,,,,,,
3276,,,2005-07-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",64,",,0",64,",,0,1900",,,    1,",,0",,,,,,,,
3277,,,2005-07-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.32,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",64,",,0",65,",,0,1900",,,,,,,,,,,,
3278,,,2005-07-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",57,",,0",57,",,0,1900",,,,,,,,,,,,
3279,,,2005-07-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",57,",,0",67,",,0,1900",,,,,,,,,,,,
3280,,,2005-07-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,90,",,0",67,",,0",69,",,0,1900",,,,,,,,,,,,
3281,,,2005-07-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,91,",,0",69,",,0",77,",I,0,1900",,,    1,",,0",,,,,,,,
3282,,,2005-07-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.19,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,73,",I,0",66,",,0",66,",,0,1900",,,,,,,,,,,,
3283,,,2005-07-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",55,",,0",55,",,0,1900",,,,,,,,,,,,
3284,,,2005-07-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,76,",,0",55,",,0",61,",,0,1900",,,,,,,,,,,,
3285,,,2005-07-31,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,69,",,0",61,",,0",62,",,0,1900",,,,,,,,,,,,
3286,,,2005-08-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.08,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",62,",,0",65,",,0,1900",,,,,,,,,,,,
3287,,,2005-08-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.07,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",65,",,0",65,",,0,1900",,,,,,,,,,,,
3288,,,2005-08-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,83,",,0",65,",,0",67,",,0,1900",,,,,,,,,,,,
3289,,,2005-08-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",63,",,0",63,",,0,1900",,,,,,,,,,,,
3290,,,2005-08-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,92,",,0",63,",,0",64,",,0,1900",,,    1,",,0",,,,,,,,
3291,,,2005-08-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.08,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",64,",,0",64,",,0,1900",,,,,,,,,,,,
3292,,,2005-08-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",59,",,0",59,",,0,1900",,,,,,,,,,,,
3293,,,2005-08-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,84,",,0",59,",,0",65,",,0,1900",,,,,,,,,,,,
3294,,,2005-08-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,85,",,0",65,",,0",72,",,0,1900",,,,,,,,,,,,
3295,,,2005-08-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,83,",,0",72,",,0",72,",,0,1900",,,,,,,,,,,,
3296,,,2005-08-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,87,",,0",67,",,0",67,",,0,1900",,,,,,,,,,,,
3297,,,2005-08-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,78,",,0",67,",,0",68,",,0,1900",,,,,,,,,,,,
3298,,,2005-08-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,91,",,0",67,",,0",74,",,0,1900",,,,,,,,,,,,
3299,,,2005-08-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,83,",,0",72,",,0",72,",,0,1900",,,,,,,,,,,,
3300,,,2005-08-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.22,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,67,",I,0",65,",,0",65,",,0,1900",,,,,,,,,,,,
3301,,,2005-08-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,71,",,0",54,",,0",54,",,0,1900",,,,,,,,,,,,
3302,,,2005-08-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,81,",,0",54,",,0",63,",,0,1900",,,,,,,,,,,,
3303,,,2005-08-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,72,",,0",53,",,0",54,",,0,1900",,,,,,,,,,,,
3304,,,2005-08-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,73,",,0",54,",,0",72,",,0,1900",,,,,,,,,,,,
3305,,,2005-08-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,74,",,0",63,",,0",69,",,0,1900",,,,,,,,,,,,
3306,,,2005-08-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,86,",,0",66,",,0",73,",,0,1900",,,,,,,,,,,,
3307,,,2005-08-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,82,",,0",64,",,0",68,",,0,1900",,,,,,,,,,,,
3308,,,2005-08-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,79,",,0",58,",,0",58,",,0,1900",,,,,,,,,,,,
3309,,,2005-08-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,72,",,0",58,",,0",62,",,0,1900",,,,,,,,,,,,
3310,,,2005-08-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,74,",,0",54,",,0",54,",,0,1900",,,,,,,,,,,,
3311,,,2005-08-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,0,1900",0.0,"P,,0,",0.0,"P,,0,",USC00190593,80,",,0",54,",,0",54,",,0,1900",,,,,,,,,,,,
