,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
10104,,,1986-10-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.16,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,84,",,0",64,",,0",67,",,0,0800",    1,",,0",,,,,,,,,,
10105,,,1986-10-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.08,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,72,",,0",52,",,0",52,",,0,0800",,,,,,,,,,,,
10106,,,1986-10-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,61,",,0",41,",,0",42,",,0,0800",    1,",,0",,,,,,,,,,
10107,,,1986-10-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.71,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,60,",,0",41,",,0",56,",,0,0800",    1,",,0",,,,,,,,,,
10108,,,1986-10-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.37,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,71,",,0",48,",,0",48,",,0,0800",,,,,,,,,,,,
10109,,,1986-10-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,56,",,0",34,",,0",43,",,0,0800",,,,,,,,,,,,
10110,,,1986-10-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,52,",,0",24,",,0",26,",,0,0800",,,,,,,,,,,,
10111,,,1986-10-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,52,",,0",25,",,0",28,",,0,0800",,,,,,,,,,,,
10112,,,1986-10-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,65,",,0",28,",,0",56,",,0,0800",,,,,,,,,,,,
10113,,,1986-10-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,71,",,0",28,",,0",28,",,0,0800",,,,,,,,,,,,
10114,,,1986-10-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,48,",,0",20,",,0",20,",,0,0800",,,,,,,,,,,,
10115,,,1986-10-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,55,",,0",20,",,0",30,",,0,0800",,,,,,,,,,,,
10116,,,1986-10-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,54,",,0",29,",,0",49,",,0,0800",,,,,,,,,,,,
10117,,,1986-10-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,60,",,0",48,",,0",56,",,0,0800",    1,",,0",,,,,,,,,,
10118,,,1986-10-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.21,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,65,",,0",37,",,0",38,",,0,0800",,,,,,,,,,,,
10119,,,1986-10-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,54,",,0",25,",,0",26,",,0,0800",,,,,,,,,,,,
10120,,,1986-10-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,53,",,0",25,",,0",33,",,0,0800",,,,,,,,,,,,
10121,,,1986-10-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,48,",,0",32,",,0",34,",,0,0800",,,,,,,,,,,,
10122,,,1986-10-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,51,",,0",19,",,0",21,",,0,0800",,,,,,,,,,,,
10123,,,1986-10-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,60,",,0",20,",,0",28,",,0,0800",,,,,,,,,,,,
10124,,,1986-10-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,61,",,0",28,",,0",35,",,0,0800",    1,",,0",,,,,,,,,,
10125,,,1986-10-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,65,",,0",34,",,0",36,",,0,0800",    1,",,0",,,,,,,,,,
10126,,,1986-10-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,65,",,0",35,",,0",43,",,0,0800",,,,,,,,,,,,
10127,,,1986-10-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,69,",,0",33,",,0",35,",,0,0800",,,,,,,,,,,,
10128,,,1986-10-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,54,",,0",19,",,0",20,",,0,0800",,,,,,,,,,,,
10129,,,1986-10-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,55,",,0",19,",,0",34,",,0,0800",,,,,,,,,,,,
10130,,,1986-10-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.06,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,49,",,0",34,",,0",42,",,0,0800",,,,,,,,,,,,
10131,,,1986-10-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,48,",,0",41,",,0",44,",,0,0800",    1,",,0",,,,,,,,,,
10132,,,1986-10-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,58,",,0",30,",,0",33,",,0,0800",    1,",,0",,,,,,,,,,
10133,,,1986-10-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,66,",,0",32,",,0",45,",,0,0800",,,,,,,,,,,,
10134,,,1986-10-31,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,59,",,0",18,",,0",22,",,0,0800",,,,,,,,,,,,
10135,,,1986-11-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,46,",,0",22,",,0",36,",,0,0800",,,,,,,,,,,,
10136,,,1986-11-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,57,",,0",35,",,0",54,",,0,0800",,,,,,,,,,,,
10137,,,1986-11-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.03,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,57,",,0",20,",,0",21,",,0,0800",,,,,,,,,,,,
10138,,,1986-11-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,46,",,0",21,",,0",39,",,0,0800",,,,,,,,,,,,
10139,,,1986-11-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,51,",,0",22,",,0",23,",,0,0800",,,,,,,,,,,,
10140,,,1986-11-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.49,",,0,0800",0.0,"T,,0,",0.0,",,0,",USC00190408,36,",,0",23,",,0",33,",,0,0800",,,,,,,,,,,,
10141,,,1986-11-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.09,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,41,",,0",32,",,0",36,",,0,0800",    1,",,0",,,,,,,,,,
10142,,,1986-11-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,46,",,0",36,",,0",44,",,0,0800",    1,",,0",,,,,,,,,,
10143,,,1986-11-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.81,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,62,",,0",44,",,0",59,",,0,0800",    1,",,0",,,,,,,,,,
10144,,,1986-11-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.08,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,66,",,0",28,",,0",30,",,0,0800",    1,",,0",,,,,,,,,,
10145,,,1986-11-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,41,",,0",20,",,0",26,",,0,0800",,,,,,,,,,,,
10146,,,1986-11-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.50,",,0,0800",5.0,",,0,",5.0,",,0,",USC00190408,31,",,0",20,",,0",21,",,0,0800",,,,,,,,,,,,
10147,,,1986-11-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",3.0,",,0,",USC00190408,46,",,0",17,",,0",24,",,0,0800",,,,,,,,,,,,
10148,,,1986-11-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",2.0,",,0,",USC00190408,34,",,0",5,",,0",7,",,0,0800",,,,,,,,,,,,
10149,,,1986-11-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",2.0,",,0,",USC00190408,30,",,0",7,",,0",19,",,0,0800",,,,,,,,,,,,
10150,,,1986-11-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",2.0,",,0,",USC00190408,38,",,0",19,",,0",28,",,0,0800",,,,,,,,,,,,
10151,,,1986-11-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190408,48,",,0",24,",,0",29,",,0,0800",,,,,,,,,,,,
10152,,,1986-11-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,48,",,0",29,",,0",33,",,0,0800",,,,,,,,,,,,
10153,,,1986-11-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.31,",,0,0800",6.0,",,0,",6.0,",,0,",USC00190408,45,",,0",23,",,0",24,",,0,0800",,,,,,,,,,,,
10154,,,1986-11-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",6.0,",,0,",USC00190408,31,",,0",1,",,0",3,",,0,0800",,,,,,,,,,,,
10155,,,1986-11-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.20,",,0,0800",0.0,"T,,0,",2.0,",,0,",USC00190408,40,",,0",2,",,0",37,",,0,0800",,,,,,,,,,,,
10156,,,1986-11-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.04,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,40,",,0",26,",,0",26,",,0,0800",,,,,,,,,,,,
10157,,,1986-11-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,39,",,0",16,",,0",17,",,0,0800",,,,,,,,,,,,
10158,,,1986-11-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.16,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,48,",,0",17,",,0",44,",,0,0800",,,,,,,,,,,,
10159,,,1986-11-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,49,",,0",27,",,0",29,",,0,0800",,,,,,,,,,,,
10160,,,1986-11-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,47,",,0",21,",,0",27,",,0,0800",,,,,,,,,,,,
10161,,,1986-11-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.09,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,61,",,0",27,",,0",38,",,0,0800",    1,",,0",,,,,,,,,,
10162,,,1986-11-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,46,",,0",17,",,0",22,",,0,0800",,,,,,,,,,,,
10163,,,1986-11-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,48,",,0",22,",,0",25,",,0,0800",,,,,,,,,,,,
10164,,,1986-11-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,49,",,0",22,",,0",24,",,0,0800",,,,,,,,,,,,
10165,,,1986-12-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,34,",,0",12,",,0",13,",,0,0800",,,,,,,,,,,,
10166,,,1986-12-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,36,",,0",12,",,0",21,",,0,0800",,,,,,,,,,,,
10167,,,1986-12-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.00,",,0,0800",1.0,",,0,",0.0,",,0,",USC00190408,48,",,0",20,",,0",46,",,0,0800",,,,,    1,",,0",,,,,,
10168,,,1986-12-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.22,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,55,",,0",31,",,0",31,",,0,0800",    1,",,0",,,,,,,,,,
10169,,,1986-12-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,41,",,0",16,",,0",26,",,0,0800",,,,,,,,,,,,
10170,,,1986-12-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,37,",,0",12,",,0",13,",,0,0800",,,,,,,,,,,,
10171,,,1986-12-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,38,",,0",12,",,0",21,",,0,0800",,,,,,,,,,,,
10172,,,1986-12-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,40,",,0",20,",,0",28,",,0,0800",,,,,,,,,,,,
10173,,,1986-12-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,"T,,0,",0.0,"T,,0,",USC00190408,32,",,0",13,",,0",16,",,0,0800",,,,,,,,,,,,
10174,,,1986-12-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.28,",,0,0800",0.0,"T,,0,",0.0,"T,,0,",USC00190408,35,",,0",16,",,0",32,",,0,0800",    1,",,0",,,,,,,    1,",,0",,
10175,,,1986-12-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,42,",,0",19,",,0",20,",,0,0800",    1,",,0",,,,,,,,,,
10176,,,1986-12-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",1.0,",,0,",1.0,",,0,",USC00190408,30,",,0",19,",,0",28,",,0,0800",    1,",,0",,,,,,,,,,
10177,,,1986-12-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190408,33,",,0",16,",,0",16,",,0,0800",,,,,,,,,,,,
10178,,,1986-12-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190408,24,",,0",3,",,0",6,",,0,0800",,,,,,,,,,,,
10179,,,1986-12-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190408,28,",,0",-3,",,0",25,",,0,0800",,,,,,,,,,,,
10180,,,1986-12-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,38,",,0",25,",,0",28,",,0,0800",,,,,,,,,,,,
10181,,,1986-12-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.09,",,0,0800",1.2,",,0,",1.0,",,0,",USC00190408,34,",,0",26,",,0",26,",,0,0800",,,,,,,,,,,,
10182,,,1986-12-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",1.0,",,0,",USC00190408,32,",,0",25,",,0",25,",,0,0800",    1,",,0",,,,,,,,,,
10183,,,1986-12-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",2.32,",,0,0800",6.0,",,0,",1.0,",,0,",USC00190408,40,",,0",23,",,0",30,",,0,0800",,,,,,,,,,,,
10184,,,1986-12-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.18,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,41,",,0",30,",,0",31,",,0,0800",,,,,,,,,,,,
10185,,,1986-12-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,36,",,0",18,",,0",19,",,0,0800",,,,,,,,,,,,
10186,,,1986-12-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,30,",,0",6,",,0",8,",,0,0800",,,,,,,,,,,,
10187,,,1986-12-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,34,",,0",7,",,0",20,",,0,0800",,,,,,,,,,,,
10188,,,1986-12-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190408,39,",,0",16,",,0",17,",,0,0800",,,,,,,,,,,,
10189,,,1986-12-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.60,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,39,",,0",15,",,0",36,",,0,0800",,,,,,,,,,,,
10190,,,1986-12-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,50,",,0",32,",,0",33,",,0,0800",,,,,,,,,,,,
10191,,,1986-12-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,38,",,0",27,",,0",28,",,0,0800",,,,,,,,,,,,
10192,,,1986-12-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,36,",,0",11,",,0",11,",,0,0800",,,,,,,,,,,,
10193,,,1986-12-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,32,",,0",11,",,0",21,",,0,0800",,,,,,,,,,,,
10194,,,1986-12-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,32,",,0",21,",,0",26,",,0,0800",,,,,,,,,,,,
10195,,,1986-12-31,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190408,30,",,0",25,",,0",28,",,0,0800",,,,,,,,,,,,
10196,,,1987-01-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190408,38,",,0",5,",,0",6,",,0,0800",,,,,,,,,,,,
10197,,,1987-01-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.37,",,0,0800",3.5,",,0,",4.0,",,0,",USC00190408,36,",,0",0,",,0",28,",,0,0800",,,,,,,,,,,,
10198,,,1987-01-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.12,",,0,0800",10.5,",,0,",14.0,",,0,",USC00190408,33,",,0",18,",,0",18,",,0,0800",,,,,,,,,,,,
10199,,,1987-01-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",12.0,",,0,",USC00190408,28,",,0",11,",,0",13,",,0,0800",,,,,,,,,,,,
10200,,,1987-01-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",11.0,",,0,",USC00190408,32,",,0",7,",,0",17,",,0,0800",,,,,,,,,,,,
10201,,,1987-01-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",10.0,",,0,",USC00190408,35,",,0",3,",,0",3,",,0,0800",,,,,,,,,,,,
10202,,,1987-01-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",10.0,",,0,",USC00190408,34,",,0",3,",,0",30,",,0,0800",,,,,,,,,,,,
10203,,,1987-01-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",9.0,",,0,",USC00190408,40,",,0",19,",,0",19,",,0,0800",,,,,,,,,,,,
10204,,,1987-01-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",9.0,",,0,",USC00190408,29,",,0",10,",,0",15,",,0,0800",,,,,,,,,,,,
10205,,,1987-01-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",8.0,",,0,",USC00190408,37,",,0",14,",,0",23,",,0,0800",,,,,,,,,,,,
10206,,,1987-01-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.37,",,0,0800",6.0,",,0,",11.0,",,0,",USC00190408,34,",,0",22,",,0",27,",,0,0800",,,,,    1,",,0",,,,,,
10207,,,1987-01-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.13,",,0,0800",2.0,",,0,",13.0,",,0,",USC00190408,32,",,0",21,",,0",25,",,0,0800",,,,,,,,,,,,
10208,,,1987-01-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",13.0,",,0,",USC00190408,34,",,0",24,",,0",25,",,0,0800",,,,,,,,,,,,
10209,,,1987-01-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",11.0,",,0,",USC00190408,35,",,0",8,",,0",13,",,0,0800",,,,,,,,,,,,
10210,,,1987-01-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,"P,,0,",11.0,",,0,",USC00190408,44,",,0",10,",,0",34,",,0,0800",,,,,,,,,,,,
10211,,,1987-01-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"P,,0,",9.0,",,0,",USC00190408,44,",,0",29,",,0",30,",,0,0800",,,,,,,,,,,,
10212,,,1987-01-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",8.0,",,0,",USC00190408,34,",,0",4,",,0",6,",,0,0800",,,,,,,,,,,,
10213,,,1987-01-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",8.0,",,0,",USC00190408,24,",,0",-1,",,0",7,",,0,0800",,,,,,,,,,,,
10214,,,1987-01-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.45,",,0,0800",1.0,",,0,",9.0,",,0,",USC00190408,32,",,0",7,",,0",25,",,0,0800",,,,,    1,",,0",,,    1,",,0",,
10215,,,1987-01-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.33,",,0,0800",6.0,",,0,",15.0,",,0,",USC00190408,28,",,0",10,",,0",11,",,0,0800",,,,,,,,,,,,
10216,,,1987-01-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"P,,0,0800",0.0,"P,,0,",14.0,",,0,",USC00190408,25,",,0",-4,",,0",5,",,0,0800",,,,,,,,,,,,
10217,,,1987-01-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,"T,,0,",14.0,",,0,",USC00190408,30,",,0",3,",,0",6,",,0,0800",,,,,,,,,,,,
10218,,,1987-01-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.65,",,0,0800",9.0,",,0,",23.0,",,0,",USC00190408,32,",,0",4,",,0",22,",,0,0800",,,,,    1,",,0",,,,,,
